diversity,diversity_label,branch_length_scale,scenario,scenario_label,replicate,seed,taxa,sites,tolerance,true_breakpoints,approach,predicted_breakpoints,tp,fp,fn,precision,recall,f1,exact_count,localization_mae,localization_rmse,interval_coverage,mean_interval_width,topology_rf,wall_ms,fasttree_fresh_fits,status,simulation_ms,scan_ms,hmm_ms,merge_ms,rate_invariant_fraction,rate_q10,rate_median,rate_q90,rate_maximum,mean_pairwise_distance,pairwise_distance_q10,pairwise_distance_q90,variable_site_fraction,parsimony_informative_fraction,complete_case_fraction,mean_events_per_triplet,median_events_per_triplet,events_per_triplet_q10,events_per_triplet_q90,eligible_triplet_fraction
gard-high,GARD high-diversity regime (~25% target),1.2,one-break,1 breakpoint · 1 NNI,3,21455633,9,3000,60,1436,tree-hmm-aicc,1437,1,0,0,1,1,1,true,1,1,1,29,0.00028257116264678733,9804.260926999967,52,43 family trees; 5 unique topologies; 3 cached subset tests; 2 states; 2 refinements (converged); delta AICc 444.903; logL -15897.667 vs null -16138.528,25.404429999995045,5.818232999998145,314.3730789999827,6.431524999992689,0.08366666666666667,0.021305982618328043,0.47384824076616916,2.803406453024635,17.068508117474533,0.2298592759256148,0.16517820628082486,0.27036617537420427,0.47,0.3626666666666667,0.948,804.5595238095239,808,731.9,876.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,one-break,1 breakpoint · 1 NNI,3,21455633,9,3000,60,1436,oracle-aicc,1436,1,0,0,1,1,1,true,0,0,,,0,1321.455382999964,3,complete,25.404429999995045,5.818232999998145,314.3730789999827,6.431524999992689,0.08366666666666667,0.021305982618328043,0.47384824076616916,2.803406453024635,17.068508117474533,0.2298592759256148,0.16517820628082486,0.27036617537420427,0.47,0.3626666666666667,0.948,804.5595238095239,808,731.9,876.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,one-break,1 breakpoint · 1 NNI,3,21455633,9,3000,60,1436,single-tree,,,,,,,,,,,,,0.07977777777777777,725.2694039999915,1,topology baseline,25.404429999995045,5.818232999998145,314.3730789999827,6.431524999992689,0.08366666666666667,0.021305982618328043,0.47384824076616916,2.803406453024635,17.068508117474533,0.2298592759256148,0.16517820628082486,0.27036617537420427,0.47,0.3626666666666667,0.948,804.5595238095239,808,731.9,876.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,1,22260818,9,3000,60,1087;1942,ranked-window,1393;2665;529;735;516;1358;2328;600;1704;2280;1336;769;240;1507;1610;1521;2063;1029;963;2306;1315;449;1406;2248;1683;2574;2459;2094;1145;1556;1570;2423;1451;1538;342;553;120;2830;357;2639;209;2876;2111;1489;640;2217;1373;1968;2802;2846;1919;2127;848;432;269;1665;2482;2729;2354;798;1937;1060;178;2371,2,62,0,0.03125,1,0.06060606060606061,false,16,19.4164878389476,,,,4.371752000006381,0,complete,47.23881400004029,4.371752000006381,353.609123000002,10.242811000032816,0.08299999999999996,0.02216535559591794,0.4778771825430399,2.8679448371470806,14.035162064339687,0.20278157310052874,0.14300238101626633,0.25966425335875054,0.43066666666666664,0.2823333333333333,0.9496666666666667,717.1904761904761,739.5,605.4,799.2,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,1,22260818,9,3000,60,1087;1942,local-hmm-merged,1696;1512;2835;2274;1317;2638;455;2112;240;1033;1919;617;2447;784,2,12,0,0.14285714285714285,1,0.25,false,38.5,41.50301193889427,0,27.214285714285715,,368.2236860000412,0,complete,47.23881400004029,4.371752000006381,353.609123000002,10.242811000032816,0.08299999999999996,0.02216535559591794,0.4778771825430399,2.8679448371470806,14.035162064339687,0.20278157310052874,0.14300238101626633,0.25966425335875054,0.43066666666666664,0.2823333333333333,0.9496666666666667,717.1904761904761,739.5,605.4,799.2,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,1,22260818,9,3000,60,1087;1942,stepwise-aicc,1512;1919,1,1,1,0.5,0.5,0.5,true,23,23,0,17,0.024888888888888884,10495.37452100002,49,complete,47.23881400004029,4.371752000006381,353.609123000002,10.242811000032816,0.08299999999999996,0.02216535559591794,0.4778771825430399,2.8679448371470806,14.035162064339687,0.20278157310052874,0.14300238101626633,0.25966425335875054,0.43066666666666664,0.2823333333333333,0.9496666666666667,717.1904761904761,739.5,605.4,799.2,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,1,22260818,9,3000,60,1087;1942,tree-hmm-aicc,1970,1,0,1,1,0.5,0.6666666666666666,false,28,28,0.5,276,0.0489897787710126,12750.019206000085,59,43 family trees; 13 unique topologies; 3 cached subset tests; 2 states; 1 refinements (converged); delta AICc 4.750; logL -15245.167 vs null -15265.951,47.23881400004029,4.371752000006381,353.609123000002,10.242811000032816,0.08299999999999996,0.02216535559591794,0.4778771825430399,2.8679448371470806,14.035162064339687,0.20278157310052874,0.14300238101626633,0.25966425335875054,0.43066666666666664,0.2823333333333333,0.9496666666666667,717.1904761904761,739.5,605.4,799.2,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,1,22260818,9,3000,60,1087;1942,oracle-aicc,1087;1942,2,0,0,1,1,1,true,0,0,,,0,1742.4852580000297,6,complete,47.23881400004029,4.371752000006381,353.609123000002,10.242811000032816,0.08299999999999996,0.02216535559591794,0.4778771825430399,2.8679448371470806,14.035162064339687,0.20278157310052874,0.14300238101626633,0.25966425335875054,0.43066666666666664,0.2823333333333333,0.9496666666666667,717.1904761904761,739.5,605.4,799.2,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,1,22260818,9,3000,60,1087;1942,single-tree,,,,,,,,,,,,,0.10627777777777778,634.0327180000022,1,topology baseline,47.23881400004029,4.371752000006381,353.609123000002,10.242811000032816,0.08299999999999996,0.02216535559591794,0.4778771825430399,2.8679448371470806,14.035162064339687,0.20278157310052874,0.14300238101626633,0.25966425335875054,0.43066666666666664,0.2823333333333333,0.9496666666666667,717.1904761904761,739.5,605.4,799.2,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,2,22358227,9,3000,60,936;1901,ranked-window,1903;2003;1890;497;2023;409;178;458;430;1920;1438;529;999;1957;960;2158;1869;2680;480;2781;1183;1280;1585;682;2172;362;2287;1973;279;225;1488;2578;2496;932;296;516;1055;1990;2607;1159;2805;621;851;1818;2735;1237;2041;1549;2322;1837;2702;1354;1422;792;910;2058;2413;378;2844;2388;1853;571;1382;947,2,62,0,0.03125,1,0.06060606060606061,false,3,3.1622776601683795,,,,5.759536000026856,0,complete,14.628754000004847,5.759536000026856,295.03564799996093,9.529425999964587,0.08099999999999996,0.01984242909804753,0.49104017112256,2.936019868548673,15.429228345222766,0.21576444781162973,0.14759647935003384,0.27829529541493453,0.471,0.2833333333333333,0.938,748.6666666666666,742,634.8,878.0999999999999,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,2,22358227,9,3000,60,936;1901,local-hmm-merged,1911;497;963;1424;2158;2786;1159;290;1577;2413;2587;797;1755,2,11,0,0.15384615384615385,1,0.26666666666666666,false,18.5,20.359273071502333,0.5,28.384615384615383,,310.3246099999524,0,complete,14.628754000004847,5.759536000026856,295.03564799996093,9.529425999964587,0.08099999999999996,0.01984242909804753,0.49104017112256,2.936019868548673,15.429228345222766,0.21576444781162973,0.14759647935003384,0.27829529541493453,0.471,0.2833333333333333,0.938,748.6666666666666,742,634.8,878.0999999999999,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,2,22358227,9,3000,60,936;1901,stepwise-aicc,963;1911,2,0,0,1,1,1,true,18.5,20.359273071502333,0.5,34.5,0.0020555555555555553,10057.990593999973,46,complete,14.628754000004847,5.759536000026856,295.03564799996093,9.529425999964587,0.08099999999999996,0.01984242909804753,0.49104017112256,2.936019868548673,15.429228345222766,0.21576444781162973,0.14759647935003384,0.27829529541493453,0.471,0.2833333333333333,0.938,748.6666666666666,742,634.8,878.0999999999999,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,2,22358227,9,3000,60,936;1901,tree-hmm-aicc,1902,1,0,1,1,0.5,0.6666666666666666,false,1,1,0.5,35,0.05388230371794649,9280.803240999929,48,40 family trees; 4 unique topologies; 7 cached subset tests; 2 states; 1 refinements (converged); delta AICc 250.500; logL -16143.093 vs null -16286.752,14.628754000004847,5.759536000026856,295.03564799996093,9.529425999964587,0.08099999999999996,0.01984242909804753,0.49104017112256,2.936019868548673,15.429228345222766,0.21576444781162973,0.14759647935003384,0.27829529541493453,0.471,0.2833333333333333,0.938,748.6666666666666,742,634.8,878.0999999999999,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,2,22358227,9,3000,60,936;1901,oracle-aicc,936;1901,2,0,0,1,1,1,true,0,0,,,0,2135.690566999954,6,complete,14.628754000004847,5.759536000026856,295.03564799996093,9.529425999964587,0.08099999999999996,0.01984242909804753,0.49104017112256,2.936019868548673,15.429228345222766,0.21576444781162973,0.14759647935003384,0.27829529541493453,0.471,0.2833333333333333,0.938,748.6666666666666,742,634.8,878.0999999999999,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,2,22358227,9,3000,60,936;1901,single-tree,,,,,,,,,,,,,0.11305555555555555,680.7262509999564,1,topology baseline,14.628754000004847,5.759536000026856,295.03564799996093,9.529425999964587,0.08099999999999996,0.01984242909804753,0.49104017112256,2.936019868548673,15.429228345222766,0.21576444781162973,0.14759647935003384,0.27829529541493453,0.471,0.2833333333333333,0.938,748.6666666666666,742,634.8,878.0999999999999,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,3,22455636,9,3000,60,983;1994,ranked-window,1096;1371;2593;1013;1193;2376;2390;1356;2014;990;1439;1131;1044;1816;2125;402;2138;2612;344;1231;1324;330;2758;2804;1111;911;2152;1960;1515;382;1305;1563;2652;1998;1210;237;1917;1981;537;2301;2701;1612;1936;2416;1903;1416;1077;1709;2232;311;1731;487;2785;440;171;1643;1452;2269;682;1273;884;2499;1875;1386,2,62,0,0.03125,1,0.06060606060606061,false,5.5,5.70087712549569,,,,6.431060999981128,0,complete,26.092195999983232,6.431060999981128,245.1351559999748,1.3764920000103302,0.08266666666666667,0.025601374838149525,0.48745526873955025,2.8904363247636526,15.527850480329578,0.24130710869900668,0.1491396339947355,0.29800159150295447,0.484,0.3596666666666667,0.952,838.0357142857143,857.5,757,938.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,3,22455636,9,3000,60,983;1994,local-hmm-merged,1013;398;2383;2009;1230;1390;2607;1563;2230;1726;2797;725;171,2,11,0,0.15384615384615385,1,0.26666666666666666,false,22.5,23.717082451262844,0,24.53846153846154,,252.94270899996627,0,complete,26.092195999983232,6.431060999981128,245.1351559999748,1.3764920000103302,0.08266666666666667,0.025601374838149525,0.48745526873955025,2.8904363247636526,15.527850480329578,0.24130710869900668,0.1491396339947355,0.29800159150295447,0.484,0.3596666666666667,0.952,838.0357142857143,857.5,757,938.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,3,22455636,9,3000,60,983;1994,stepwise-aicc,1013;2009,2,0,0,1,1,1,true,22.5,23.717082451262844,0,24.5,0.0025,9859.88327999995,46,complete,26.092195999983232,6.431060999981128,245.1351559999748,1.3764920000103302,0.08266666666666667,0.025601374838149525,0.48745526873955025,2.8904363247636526,15.527850480329578,0.24130710869900668,0.1491396339947355,0.29800159150295447,0.484,0.3596666666666667,0.952,838.0357142857143,857.5,757,938.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,3,22455636,9,3000,60,983;1994,tree-hmm-aicc,1032;1972,2,0,0,1,1,1,true,35.5,37.98025802966588,1,106,0.0028748661175911887,10400.654835999943,50,40 family trees; 5 unique topologies; 7 cached subset tests; 3 states; 1 refinements (converged); delta AICc 278.182; logL -16394.334 vs null -16569.427,26.092195999983232,6.431060999981128,245.1351559999748,1.3764920000103302,0.08266666666666667,0.025601374838149525,0.48745526873955025,2.8904363247636526,15.527850480329578,0.24130710869900668,0.1491396339947355,0.29800159150295447,0.484,0.3596666666666667,0.952,838.0357142857143,857.5,757,938.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,3,22455636,9,3000,60,983;1994,oracle-aicc,983;1994,2,0,0,1,1,1,true,0,0,,,0,2366.1394870000076,6,complete,26.092195999983232,6.431060999981128,245.1351559999748,1.3764920000103302,0.08266666666666667,0.025601374838149525,0.48745526873955025,2.8904363247636526,15.527850480329578,0.24130710869900668,0.1491396339947355,0.29800159150295447,0.484,0.3596666666666667,0.952,838.0357142857143,857.5,757,938.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,two-break,2 breakpoints · 1 NNI each,3,22455636,9,3000,60,983;1994,single-tree,,,,,,,,,,,,,0.1105,769.8000979999779,1,topology baseline,26.092195999983232,6.431060999981128,245.1351559999748,1.3764920000103302,0.08266666666666667,0.025601374838149525,0.48745526873955025,2.8904363247636526,15.527850480329578,0.24130710869900668,0.1491396339947355,0.29800159150295447,0.484,0.3596666666666667,0.952,838.0357142857143,857.5,757,938.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,1,23260821,9,3000,60,794;1570;2315,ranked-window,490;2646;2132;1013;1362;1128;2778;469;1916;2190;2078;2629;1953;1604;582;716;1046;2887;1212;1254;2171;1728;383;2468;2330;1472;2388;1557;2666;2156;540;2496;564;2097;756;2595;2522;664;1535;1982;1226;1269;1099;2051;2869;773;341;2352;1153;2423;1654;1065;846;2927;973;989;2263;643;2455;1426;2613;77;423;2437,3,61,0,0.046875,1,0.08955223880597014,false,16.333333333333332,16.68332500832293,,,,23.60707100003492,0,complete,79.10500699997647,23.60707100003492,389.38678900001105,6.183848000015132,0.07666666666666666,0.021991600890833962,0.4709346572847132,2.81724443741252,14.886574746108844,0.25406520409982203,0.13667727425721365,0.3313131271948422,0.494,0.37866666666666665,0.946,876.75,909.5,668.4,960.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,1,23260821,9,3000,60,794;1570;2315,local-hmm-merged,477;1252;2172;1017;2621;1916;2778;2455;1535;641,1,9,2,0.1,0.3333333333333333,0.15384615384615385,false,35,35,0,31.3,,419.1777080000611,0,complete,79.10500699997647,23.60707100003492,389.38678900001105,6.183848000015132,0.07666666666666666,0.021991600890833962,0.4709346572847132,2.81724443741252,14.886574746108844,0.25406520409982203,0.13667727425721365,0.3313131271948422,0.494,0.37866666666666665,0.946,876.75,909.5,668.4,960.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,1,23260821,9,3000,60,794;1570;2315,stepwise-aicc,477;1017;1535;2455,1,3,2,0.25,0.3333333333333333,0.2857142857142857,false,35,35,0,26.75,0.02211111111111111,9410.577019000077,40,complete,79.10500699997647,23.60707100003492,389.38678900001105,6.183848000015132,0.07666666666666666,0.021991600890833962,0.4709346572847132,2.81724443741252,14.886574746108844,0.25406520409982203,0.13667727425721365,0.3313131271948422,0.494,0.37866666666666665,0.946,876.75,909.5,668.4,960.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,1,23260821,9,3000,60,794;1570;2315,tree-hmm-aicc,921;1542;1975;2281,2,2,1,0.5,0.6666666666666666,0.5714285714285714,false,31,31.144823004794873,1,129.5,0.05121490236385084,9823.230870000029,41,31 family trees; 5 unique topologies; 7 cached subset tests; 3 states; 1 refinements (converged); delta AICc 118.787; logL -16569.298 vs null -16664.694,79.10500699997647,23.60707100003492,389.38678900001105,6.183848000015132,0.07666666666666666,0.021991600890833962,0.4709346572847132,2.81724443741252,14.886574746108844,0.25406520409982203,0.13667727425721365,0.3313131271948422,0.494,0.37866666666666665,0.946,876.75,909.5,668.4,960.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,1,23260821,9,3000,60,794;1570;2315,oracle-aicc,794;1570;2315,3,0,0,1,1,1,true,0,0,,,0,2870.2425060000387,10,complete,79.10500699997647,23.60707100003492,389.38678900001105,6.183848000015132,0.07666666666666666,0.021991600890833962,0.4709346572847132,2.81724443741252,14.886574746108844,0.25406520409982203,0.13667727425721365,0.3313131271948422,0.494,0.37866666666666665,0.946,876.75,909.5,668.4,960.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,1,23260821,9,3000,60,794;1570;2315,single-tree,,,,,,,,,,,,,0.1616111111111111,819.9527280000038,1,topology baseline,79.10500699997647,23.60707100003492,389.38678900001105,6.183848000015132,0.07666666666666666,0.021991600890833962,0.4709346572847132,2.81724443741252,14.886574746108844,0.25406520409982203,0.13667727425721365,0.3313131271948422,0.494,0.37866666666666665,0.946,876.75,909.5,668.4,960.7,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,2,23358230,9,3000,60,683;1538;2321,ranked-window,1070;392;200;1879;2223;2799;2315;368;629;313;1446;1854;2692;2100;1987;1816;2294;1546;2117;2277;479;1714;1148;2340;2236;1636;252;957;2903;1126;2528;2441;1474;296;1841;2381;1104;1403;1209;1387;185;763;1368;2933;1263;869;935;2499;1228;2467;1244;492;686;2825;1735;1765;2148;1604;1284;2368;2354;1916;455;655,3,61,0,0.046875,1,0.08955223880597014,false,5.666666666666667,6.027713773341708,,,,6.238606999977492,0,complete,37.428169000020716,6.238606999977492,280.6910340000177,9.083756000036374,0.08266666666666667,0.024691491710097466,0.49726351486118614,2.88616137907545,18.103617179661384,0.2268707536285113,0.19054180157377937,0.2590786822172171,0.482,0.31133333333333335,0.9473333333333334,776.1785714285714,777.5,710.1,838.4,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,2,23358230,9,3000,60,683;1538;2321,local-hmm-merged,363;2269;1879;1442;2114;1067;197;1724;1228;642;860;2509;2695,2,11,1,0.15384615384615385,0.6666666666666666,0.25,false,46.5,46.82413907377262,0,28.615384615384617,,296.01339700003155,0,complete,37.428169000020716,6.238606999977492,280.6910340000177,9.083756000036374,0.08266666666666667,0.024691491710097466,0.49726351486118614,2.88616137907545,18.103617179661384,0.2268707536285113,0.19054180157377937,0.2590786822172171,0.482,0.31133333333333335,0.9473333333333334,776.1785714285714,777.5,710.1,838.4,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,2,23358230,9,3000,60,683;1538;2321,stepwise-aicc,642,1,0,2,1,0.3333333333333333,0.5,false,41,41,0,41,0.08977777777777778,9972.815541000047,39,complete,37.428169000020716,6.238606999977492,280.6910340000177,9.083756000036374,0.08266666666666667,0.024691491710097466,0.49726351486118614,2.88616137907545,18.103617179661384,0.2268707536285113,0.19054180157377937,0.2590786822172171,0.482,0.31133333333333335,0.9473333333333334,776.1785714285714,777.5,710.1,838.4,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,2,23358230,9,3000,60,683;1538;2321,tree-hmm-aicc,757,0,1,3,0,0,0,false,,,0.3333333333333333,146,0.08589720816369366,14159.557217000052,55,40 family trees; 9 unique topologies; 7 cached subset tests; 2 states; 2 refinements (converged); delta AICc 34.971; logL -16766.715 vs null -16802.609,37.428169000020716,6.238606999977492,280.6910340000177,9.083756000036374,0.08266666666666667,0.024691491710097466,0.49726351486118614,2.88616137907545,18.103617179661384,0.2268707536285113,0.19054180157377937,0.2590786822172171,0.482,0.31133333333333335,0.9473333333333334,776.1785714285714,777.5,710.1,838.4,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,2,23358230,9,3000,60,683;1538;2321,oracle-aicc,683,1,0,2,1,0.3333333333333333,0.5,false,0,0,,,0.08522222222222221,2575.7106919999933,9,complete,37.428169000020716,6.238606999977492,280.6910340000177,9.083756000036374,0.08266666666666667,0.024691491710097466,0.49726351486118614,2.88616137907545,18.103617179661384,0.2268707536285113,0.19054180157377937,0.2590786822172171,0.482,0.31133333333333335,0.9473333333333334,776.1785714285714,777.5,710.1,838.4,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,2,23358230,9,3000,60,683;1538;2321,single-tree,,,,,,,,,,,,,0.11916666666666667,812.6174190000165,1,topology baseline,37.428169000020716,6.238606999977492,280.6910340000177,9.083756000036374,0.08266666666666667,0.024691491710097466,0.49726351486118614,2.88616137907545,18.103617179661384,0.2268707536285113,0.19054180157377937,0.2590786822172171,0.482,0.31133333333333335,0.9473333333333334,776.1785714285714,777.5,710.1,838.4,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,3,23455639,9,3000,60,684;1522;2296,ranked-window,773;1012;1809;924;2842;1796;2476;1994;2276;846;750;830;2491;277;1940;320;1483;1446;685;2138;2043;153;535;1822;1504;298;1092;872;1915;789;1128;2319;509;2526;120;1028;566;1781;653;1853;2362;475;670;2870;2237;2023;1169;2593;1222;196;1237;620;2651;364;2411;1204;2290;1378;2447;2190;636;2379;2788;137,3,61,0,0.046875,1,0.08955223880597014,false,8.333333333333334,10.969655114602888,,,,7.3579079999472015,0,complete,32.69242800003849,7.3579079999472015,283.1926139999996,7.421687000023667,0.07899999999999996,0.023655184725840744,0.44945207496953954,2.8560017865069818,18.06352803600791,0.23424171000692684,0.1593103614081136,0.29721102150537637,0.483,0.35133333333333333,0.9483333333333334,813.7380952380952,846,697.1,913.2,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,3,23455639,9,3000,60,684;1522;2296,local-hmm-merged,769;1796;290;1488;2269;2026;1020;565;2444;2596;2779;1208,2,10,1,0.16666666666666666,0.6666666666666666,0.26666666666666666,false,30.5,30.700162866017504,0,33.083333333333336,,297.97220899997046,0,complete,32.69242800003849,7.3579079999472015,283.1926139999996,7.421687000023667,0.07899999999999996,0.023655184725840744,0.44945207496953954,2.8560017865069818,18.06352803600791,0.23424171000692684,0.1593103614081136,0.29721102150537637,0.483,0.35133333333333333,0.9483333333333334,813.7380952380952,846,697.1,913.2,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,3,23455639,9,3000,60,684;1522;2296,stepwise-aicc,769;1488;2444,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,true,34,34,0,25,0.014833333333333334,10662.618649000011,49,complete,32.69242800003849,7.3579079999472015,283.1926139999996,7.421687000023667,0.07899999999999996,0.023655184725840744,0.44945207496953954,2.8560017865069818,18.06352803600791,0.23424171000692684,0.1593103614081136,0.29721102150537637,0.483,0.35133333333333333,0.9483333333333334,813.7380952380952,846,697.1,913.2,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,3,23455639,9,3000,60,684;1522;2296,tree-hmm-aicc,,0,0,3,,0,0,false,,,,,0.08099999999999831,6998.006409999973,42,37 family trees; 5 unique topologies; 28 cached subset tests; 1 states; 0 refinements (not required); delta AICc 0.000; logL -16362.392 vs null -16362.392,32.69242800003849,7.3579079999472015,283.1926139999996,7.421687000023667,0.07899999999999996,0.023655184725840744,0.44945207496953954,2.8560017865069818,18.06352803600791,0.23424171000692684,0.1593103614081136,0.29721102150537637,0.483,0.35133333333333333,0.9483333333333334,813.7380952380952,846,697.1,913.2,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,3,23455639,9,3000,60,684;1522;2296,oracle-aicc,684,1,0,2,1,0.3333333333333333,0.5,false,0,0,,,0.043,2810.9894340000465,9,complete,32.69242800003849,7.3579079999472015,283.1926139999996,7.421687000023667,0.07899999999999996,0.023655184725840744,0.44945207496953954,2.8560017865069818,18.06352803600791,0.23424171000692684,0.1593103614081136,0.29721102150537637,0.483,0.35133333333333333,0.9483333333333334,813.7380952380952,846,697.1,913.2,1
gard-high,GARD high-diversity regime (~25% target),1.2,three-break,3 breakpoints · 1 NNI each,3,23455639,9,3000,60,684;1522;2296,single-tree,,,,,,,,,,,,,0.081,735.5168520000298,1,topology baseline,32.69242800003849,7.3579079999472015,283.1926139999996,7.421687000023667,0.07899999999999996,0.023655184725840744,0.44945207496953954,2.8560017865069818,18.06352803600791,0.23424171000692684,0.1593103614081136,0.29721102150537637,0.483,0.35133333333333333,0.9483333333333334,813.7380952380952,846,697.1,913.2,1
